City,Neighborhood,price,rooms,price_per_room,price_per_sqm,size_sqm
Ramat Gan,Poalei HaRakevet,4750.0,2.0,2375.0,79.17,59.99747379057724
Ramat Gan,Bursa District,5900.0,3.0,1966.67,98.33,60.002033967253126
Ramat Gan,Bursa District,8000.0,3.0,2666.67,83.33,96.00384015360615
Ramat Gan,Bursa District,8500.0,3.0,2833.33,94.44,90.00423549343499
Ramat Gan,Bursa District,6800.0,2.0,3400.0,113.33,60.001764757786994
Ramat Gan,Bursa District,9900.0,3.0,3300.0,110.0,90.0
Ramat Gan,Bursa District,7200.0,2.0,3600.0,102.86,69.9980556095664
Ramat Gan,Bursa District,8300.0,3.0,2766.67,75.45,110.00662690523525
Ramat Gan,Bursa District,11000.0,3.0,3666.67,122.22,90.00163639338898
Ramat Gan,HaRishonim,6499.0,3.0,2166.33,66.32,97.99457177322076
Ramat Gan,HaRishonim,8500.0,4.0,2125.0,100.0,85.0
Ramat Gan,Haruzim,8500.0,3.0,2833.33,101.19,84.00039529597787
Ramat Gan,Haruzim,5900.0,2.5,2360.0,118.0,50.0
Ramat Gan,Haruzim,5700.0,2.5,2280.0,81.43,69.99877195136926
Ramat Gan,HaRishonim,7000.0,4.0,1750.0,87.5,80.0
Ramat Gan,HaRishonim,7000.0,3.0,2333.33,79.55,87.99497171590195
Ramat Gan,Tel Binyamin,15500.0,5.0,3100.0,99.36,155.99838969404186
Ramat Gan,HaRishonim,6700.0,4.0,1675.0,70.53,94.99503757266412
Ramat Gan,HaRishonim,18000.0,5.0,3600.0,89.11,201.99753114128606
Ramat Gan,HaRishonim,7200.0,4.0,1800.0,74.23,96.99582379092011
Ramat Gan,HaRishonim,8000.0,3.0,2666.67,88.89,89.99887501406232
Ramat Gan,Nahalat Ganim,5500.0,2.5,2200.0,78.57,70.00127275041365
Ramat Gan,City Center C,9000.0,3.0,3000.0,98.9,91.0010111223458
Ramat Gan,City Center B,8000.0,2.5,3200.0,133.33,60.00150003750093
Ramat Gan,HaRishonim,5300.0,2.0,2650.0,88.33,60.00226423638628
Ramat Gan,City Center C,5800.0,4.0,1450.0,68.24,84.99413833528723
Ramat Gan,City Center C,8000.0,5.0,1600.0,66.67,119.994000299985
Ramat Gan,City Center C,6500.0,2.5,2600.0,108.33,60.00184621065264
Ramat Gan,HaGefen,5600.0,3.0,1866.67,76.71,73.00221613870421
Ramat Gan,City Center C,9000.0,3.0,3000.0,109.76,81.99708454810495
Ramat Gan,Nahalat Ganim,3780.0,2.0,1890.0,96.92,39.001238134543954
Ramat Gan,Tel Binyamin,7800.0,3.5,2228.57,100.0,78.0
Ramat Gan,HaHashmonaim,4800.0,2.0,2400.0,106.67,44.99859379394394
Ramat Gan,City Center B,6300.0,4.0,1575.0,63.0,100.0
Ramat Gan,HaHashmonaim,7500.0,4.0,1875.0,71.43,104.99790004199915
Ramat Gan,Ramat Yitzhak,5300.0,3.0,1766.67,58.89,89.99830191883171
Ramat Gan,HaGefen,5200.0,2.0,2600.0,74.29,69.99596177143626
Ramat Gan,HaGefen,6700.0,3.0,2233.33,69.79,96.00229259206189
Ramat Gan,Nahalat Ganim,6000.0,3.0,2000.0,78.95,75.99746675110829
Ramat Gan,Poalei HaRakevet,6500.0,4.0,1625.0,65.0,100.0
Ramat Gan,City Center B,5000.0,3.0,1666.67,55.56,89.99280057595392
Ramat Gan,Nahalat Ganim,8200.0,3.0,2733.33,112.33,72.99919878928158
Ramat Gan,HaHashmonaim,7500.0,4.0,1875.0,60.0,125.0
Ramat Gan,Nahalat Ganim,9500.0,5.0,1900.0,96.94,97.99876212089953
Ramat Gan,HaHashmonaim,8000.0,4.0,2000.0,68.38,116.99327288680901
Ramat Gan,City Center C,3800.0,2.0,1900.0,69.09,55.00072369373281
Ramat Gan,HaRishonim,6300.0,2.5,2520.0,74.12,84.99730167296276
Ramat Gan,City Center C,6200.0,3.5,1771.43,62.0,100.0
Ramat Gan,Tel Binyamin,9000.0,4.0,2250.0,90.0,100.0
Ramat Gan,Ramat Shikma,6200.0,3.0,2066.67,72.94,85.00137098985468
Ramat Gan,Neve Ram,8300.0,4.0,2075.0,78.3,106.00255427841635
Ramat Gan,Ramat Shikma,6500.0,2.5,2600.0,141.3,46.001415428167014
Ramat Gan,Yad Labanim,6700.0,4.0,1675.0,67.0,100.0
Ramat Gan,Neve Ram,5500.0,3.5,1571.43,68.75,80.0
Ramat Gan,Ramat Yitzhak,7200.0,3.0,2400.0,96.0,75.0
Ramat Gan,Negba Complex,7200.0,5.0,1440.0,49.32,145.98540145985402
Ramat Gan,Ramat Hen,8900.0,5.0,1780.0,51.45,172.98347910592807
Ramat Gan,Ramat Yitzhak,5750.0,3.5,1642.86,76.67,74.99673927220556
Ramat Gan,Neve Yehoshua,8500.0,5.5,1545.45,70.83,120.00564732457998
Ramat Gan,Negba Complex,4000.0,3.0,1333.33,44.44,90.00900090009002
Ramat Gan,Neve Ram,4800.0,3.0,1600.0,68.57,70.00145836371591
Ramat Gan,Neve Ram,4350.0,3.0,1450.0,72.5,60.0
Ramat Gan,ערמונים,7000.0,5.0,1400.0,60.87,114.99917857729588
Ramat Gan,Tel Ganim,16000.0,5.0,3200.0,100.0,160.0
Ramat Gan,Ramat Yitzhak,8800.0,4.0,2200.0,94.62,93.00359332065102
Ramat Gan,Neve Ram,7600.0,4.0,1900.0,89.41,85.00167766469076
Ramat Gan,Ramat Amidar,7000.0,4.0,1750.0,70.0,100.0
Ramat Gan,Ramat Shikma,5600.0,3.0,1866.67,70.0,80.0
Ramat Gan,Neve Ram,7500.0,4.0,1875.0,75.0,100.0
Ramat Gan,Neve Ram,6900.0,4.0,1725.0,57.5,120.0
Ramat Gan,Neve Yehoshua,4200.0,2.0,2100.0,61.76,68.00518134715026
Ramat Gan,Neve Ram,7100.0,4.5,1577.78,67.62,104.99852114758946
Ramat Gan,Neve Ram,7000.0,4.0,1750.0,70.0,100.0
Ramat Gan,Neve Ram,3500.0,2.0,1750.0,116.67,29.999142881631954
Ramat Gan,Neve Ram,4200.0,3.5,1200.0,52.5,80.0
Ramat Gan,Neve Ram,7700.0,3.0,2566.67,85.56,89.99532491818607
Ramat Gan,City Center C,17500.0,5.0,3500.0,87.5,200.0
Ramat Gan,City Center C,7100.0,3.0,2366.67,88.75,80.0
Ramat Gan,City Center C,5950.0,3.5,1700.0,70.0,85.0
Ramat Gan,City Center C,9000.0,5.0,1800.0,84.91,105.99458249911672
Ramat Gan,City Center B,7600.0,4.0,1900.0,63.33,120.00631612190115
Ramat Gan,Har Shalom,5500.0,3.5,1571.43,61.11,90.00163639338898
Ramat Gan,HaHashmonaim,5500.0,3.0,1833.33,68.75,80.0
Ramat Gan,HaGefen,5750.0,2.5,2300.0,87.12,66.00091827364554
Ramat Gan,City Center B,7000.0,3.5,2000.0,73.68,95.00542888165037
Ramat Gan,Nahalat Ganim,12500.0,5.0,2500.0,108.7,114.99540018399264
Ramat Gan,Nahalat Ganim,9900.0,4.0,2475.0,104.21,95.00047980040304
Ramat Gan,City Center B,7000.0,3.5,2000.0,75.27,92.99853859439352
Ramat Gan,City Center B,10500.0,5.0,2100.0,92.11,113.99413744436
Ramat Gan,HaGefen,6000.0,3.0,2000.0,85.71,70.00350017500875
Ramat Gan,HaGefen,8200.0,3.5,2342.86,88.17,93.00215492798003
Ramat Gan,Nahalat Ganim,5800.0,2.0,2900.0,89.23,65.00056034965819
Ramat Gan,City Center B,4500.0,6.0,750.0,75.0,60.0
Haifa,Upper Hadar,4600.0,3.0,1533.33,43.81,104.99885870805751
Haifa,Upper Hadar,3400.0,2.5,1360.0,42.5,80.0
Haifa,Upper Hadar,3200.0,2.5,1280.0,49.23,65.0010156408694
Haifa,Upper Hadar,3850.0,4.0,962.5,48.12,80.00831255195345
Haifa,Upper Hadar,3000.0,2.0,1500.0,75.0,40.0
Haifa,Upper Hadar,3650.0,2.5,1460.0,52.14,70.00383582662063
Haifa,Upper Hadar,4450.0,4.0,1112.5,44.5,100.0
Haifa,Upper Hadar,3200.0,3.0,1066.67,53.33,60.00375023438965
Haifa,Upper Hadar,4300.0,4.0,1075.0,47.78,89.99581414817915
Haifa,Upper Hadar,4750.0,4.5,1055.56,43.18,110.00463177396944
Haifa,Upper Hadar,3400.0,3.0,1133.33,56.67,59.996470795835535
Haifa,Upper Hadar,3600.0,3.0,1200.0,46.15,78.00650054171182
Haifa,Hadar HaCarmel,3400.0,3.0,1133.33,48.57,70.00205888408483
Haifa,Hadar HaCarmel,5200.0,2.0,2600.0,86.67,59.99769239644629
Haifa,Central Carmel,11000.0,4.0,2750.0,81.48,135.00245459008346
Haifa,Central Carmel,4000.0,2.5,1600.0,61.54,64.99837504062398
Haifa,Hadar HaCarmel,3000.0,3.0,1000.0,35.29,85.00991782374611
Haifa,Central Carmel,4500.0,3.0,1500.0,45.0,100.0
Haifa,Hadar HaCarmel,4500.0,3.0,1500.0,52.94,85.00188893086514
Haifa,Central Carmel,7000.0,5.0,1400.0,56.0,125.0
Haifa,Hadar HaCarmel,3500.0,3.5,1000.0,38.89,89.99742864489586
Haifa,Downtown Haifa,4400.0,3.5,1257.14,67.69,65.00221598463584
Haifa,Downtown Haifa,4600.0,3.0,1533.33,65.71,70.0045655151423
Haifa,Downtown Haifa,3150.0,2.0,1575.0,39.38,79.98984255967495
Haifa,Downtown Haifa,4500.0,3.0,1500.0,75.0,60.0
Haifa,Downtown Haifa,4200.0,2.0,2100.0,52.5,80.0
Haifa,Downtown Haifa,4000.0,2.0,2000.0,61.54,64.99837504062398
Haifa,Downtown Haifa,3680.0,3.5,1051.43,46.0,80.0
Haifa,Hadar HaCarmel,3000.0,2.5,1200.0,42.86,69.99533364442371
Haifa,Wadi Nisnas,4100.0,4.0,1025.0,45.56,89.99122036874451
Haifa,Hadar HaCarmel,6500.0,3.0,2166.67,81.25,80.0
Haifa,Hadar HaCarmel,3000.0,2.5,1200.0,54.55,54.99541704857929
Haifa,Hadar HaCarmel,3250.0,3.0,1083.33,54.17,59.996307919512645
Haifa,Hadar HaCarmel,3800.0,3.0,1266.67,47.5,80.0
Haifa,Hadar HaCarmel,3700.0,3.0,1233.33,49.33,75.00506790999393
Haifa,Hadar HaCarmel,3500.0,3.0,1166.67,54.69,63.99707441945511
Haifa,Mai,3100.0,3.0,1033.33,38.75,80.0
Haifa,West Carmel,4300.0,4.0,1075.0,33.08,129.98790810157195
Haifa,West Carmel,5500.0,4.0,1375.0,53.92,102.00296735905044
Haifa,West Carmel,3700.0,4.0,925.0,41.11,90.00243249817562
Haifa,West Carmel,4000.0,2.5,1600.0,105.26,38.00114003420102
Haifa,West Carmel,4500.0,3.5,1285.71,52.94,85.00188893086514
Haifa,West Carmel,4800.0,4.0,1200.0,53.33,90.00562535158447
Haifa,West Carmel,5200.0,4.0,1300.0,52.0,100.0
Haifa,West Carmel,3400.0,3.0,1133.33,47.22,72.00338839474799
Haifa,West Carmel,3000.0,2.0,1500.0,60.0,50.0
Haifa,West Carmel,3500.0,2.0,1750.0,100.0,35.0
Haifa,West Carmel,4000.0,2.0,2000.0,66.67,59.9970001499925
Haifa,West Carmel,4500.0,2.0,2250.0,75.0,60.0
Haifa,West Carmel,3500.0,2.0,1750.0,58.33,60.00342876735814
Haifa,Old Carmel,7800.0,5.0,1560.0,57.78,134.99480789200416
Haifa,Ramat HaTishbi,4900.0,4.5,1088.89,44.55,109.98877665544333
Haifa,North Carmel,6000.0,4.5,1333.33,50.0,120.0
Haifa,North Carmel,7000.0,2.0,3500.0,155.56,44.99871432244793
Haifa,North Carmel,4450.0,3.5,1271.43,46.84,95.00426985482493
Haifa,North Carmel,8000.0,3.0,2666.67,76.92,104.00416016640665
Haifa,Central Carmel,4500.0,2.5,1800.0,69.23,65.00072223024699
Haifa,Ramat HaTishbi,3500.0,3.0,1166.67,50.0,70.0
Haifa,Abbas,4700.0,4.0,1175.0,37.6,125.0
Haifa,Old Carmel,3900.0,3.0,1300.0,45.88,85.00435919790758
Haifa,Ramat HaTishbi,5000.0,4.0,1250.0,55.56,89.99280057595392
Haifa,Old Carmel,3000.0,1.5,2000.0,100.0,30.0
Haifa,North Carmel,8000.0,6.0,1333.33,43.48,183.99264029438822
Haifa,North Carmel,9350.0,3.0,3116.67,93.5,100.0
Haifa,North Carmel,4500.0,4.5,1000.0,45.0,100.0
Haifa,French Carmel,3300.0,3.5,942.86,41.25,80.0
Haifa,Ramat HaTishbi,4000.0,3.0,1333.33,53.33,75.00468779298707
Haifa,Yizre'eliya,4300.0,4.0,1075.0,47.78,89.99581414817915
Haifa,Yizre'eliya,3600.0,3.0,1200.0,42.86,83.99440037330845
Haifa,Yizre'eliya,5000.0,4.0,1250.0,50.0,100.0
Haifa,Yizre'eliya,3500.0,3.0,1166.67,53.85,64.9953574744661
Haifa,Yizre'eliya,3600.0,3.0,1200.0,51.43,69.9980556095664
Haifa,Yizre'eliya,5000.0,4.5,1111.11,54.35,91.99632014719411
Haifa,Yizre'eliya,3350.0,3.0,1116.67,47.86,69.99582114500627
Haifa,Yizre'eliya,4850.0,4.0,1212.5,57.06,84.99824745881529
Haifa,Neve Shaanan,4000.0,3.0,1333.33,53.33,75.00468779298707
Haifa,Yizre'eliya,3700.0,3.0,1233.33,49.33,75.00506790999393
Haifa,Yizre'eliya,3100.0,3.0,1033.33,51.67,59.99612928198181
Haifa,Yizre'eliya,4600.0,4.0,1150.0,46.0,100.0
Haifa,Yizre'eliya,4850.0,4.0,1212.5,48.5,100.0
Haifa,Yizre'eliya,5600.0,4.0,1400.0,62.22,90.00321440051431
Haifa,Neve Shaanan,3400.0,3.5,971.43,40.0,85.0
Haifa,Neve Shaanan,3000.0,3.0,1000.0,42.86,69.99533364442371
Haifa,Neve Paz,3630.0,4.0,907.5,36.3,100.00000000000001
Haifa,Tel Amal,5100.0,3.5,1457.14,57.95,88.00690250215703
Haifa,Neve Shaanan,3800.0,3.0,1266.67,47.5,80.0
Haifa,Neve Shaanan,4000.0,2.5,1600.0,61.54,64.99837504062398
Haifa,Neve Shaanan,5800.0,5.0,1160.0,48.33,120.00827643285744
Haifa,Neve Shaanan,5250.0,4.0,1312.5,52.5,100.0
Haifa,Neve Shaanan,3100.0,2.5,1240.0,46.27,66.99805489518046
Haifa,Neve Shaanan,3000.0,2.5,1200.0,54.55,54.99541704857929
Haifa,Neve Shaanan,3500.0,4.0,875.0,38.89,89.99742864489586
Haifa,Neve Paz,3800.0,3.0,1266.67,31.67,119.98736975055257
Haifa,Neve Shaanan,3300.0,3.0,1100.0,47.14,70.00424268137463
Haifa,Neve Shaanan,3800.0,3.5,1085.71,38.0,100.0
Haifa,Neve Shaanan,3500.0,3.5,1000.0,46.67,74.99464323976858
Haifa,Neve Shaanan,4300.0,3.0,1433.33,53.75,80.0
Haifa,Neve Shaanan,4200.0,5.0,840.0,42.0,100.0
Haifa,Neve Paz,3610.0,4.0,902.5,36.1,100.0
Haifa,Neve Paz,3200.0,3.0,1066.67,40.0,80.0
Haifa,Central Carmel,3600.0,2.5,1440.0,66.67,53.997300134993246
Haifa,Central Carmel,7300.0,4.0,1825.0,76.84,95.00260281103591
Haifa,Central Carmel,3900.0,2.0,1950.0,65.0,60.0
Haifa,Central Carmel,7500.0,4.0,1875.0,44.12,169.9909338168631
Haifa,Central Carmel,4300.0,2.0,2150.0,95.56,44.997907074089575
Haifa,Central Carmel,3600.0,3.0,1200.0,51.43,69.9980556095664
Haifa,Central Carmel,4700.0,3.0,1566.67,75.81,61.99709800817834
Haifa,Central Carmel,4400.0,3.0,1466.67,55.0,80.0
Haifa,Central Carmel,4150.0,4.5,922.22,33.2,124.99999999999999
Haifa,Central Carmel,4000.0,3.0,1333.33,36.36,110.01100110011001
Haifa,Central Carmel,6750.0,4.0,1687.5,50.0,135.0
Haifa,Central Carmel,6500.0,5.0,1300.0,51.18,127.00273544353263
Haifa,Central Carmel,6900.0,4.0,1725.0,55.2,125.0
Haifa,Central Carmel,3900.0,3.0,1300.0,55.71,70.00538502961766
Haifa,North Carmel,5800.0,3.0,1933.33,53.7,108.00744878957168
Haifa,Central Carmel,6500.0,3.0,2166.67,112.07,57.999464620326584
Haifa,Central Carmel,9200.0,4.0,2300.0,80.7,114.00247831474597
Haifa,Central Carmel,5500.0,3.0,1833.33,94.83,57.99852367394285
Haifa,Carmelia,8000.0,4.0,2000.0,86.96,91.99632014719411
Haifa,Ahuza,5000.0,5.0,1000.0,45.45,110.01100110011001
Haifa,Old Carmel,4400.0,3.5,1257.14,38.26,115.00261369576582
Haifa,Ramat Hadar,3200.0,2.5,1280.0,64.0,50.0
Haifa,Hadar HaCarmel,4500.0,4.0,1125.0,45.0,100.0
Haifa,Hadar HaCarmel,3500.0,3.0,1166.67,50.0,70.0
Haifa,Hadar HaCarmel,3200.0,3.5,914.29,32.0,100.0
Haifa,Hadar HaCarmel,3500.0,3.0,1166.67,46.67,74.99464323976858
Haifa,Hadar HaCarmel,3900.0,3.0,1300.0,45.88,85.00435919790758
Haifa,Hadar HaCarmel,3000.0,2.0,1500.0,46.15,65.00541711809318
Haifa,Hadar HaCarmel,3200.0,4.0,800.0,40.0,80.0
Haifa,Hadar HaCarmel,3300.0,3.0,1100.0,50.77,64.99901516643686
Haifa,Hadar HaCarmel,4000.0,3.5,1142.86,40.0,100.0
Haifa,Hadar HaCarmel,3650.0,3.0,1216.67,36.5,100.0
Haifa,Hadar HaCarmel,3500.0,2.5,1400.0,53.85,64.9953574744661
Haifa,Hadar HaCarmel,4000.0,2.0,2000.0,61.54,64.99837504062398
Haifa,Hadar HaCarmel,3000.0,3.5,857.14,35.29,85.00991782374611
Haifa,Hadar HaCarmel,3700.0,2.0,1850.0,74.0,50.0
Jerusalem,City Center,7500.0,2.5,3000.0,150.0,50.0
Jerusalem,City Center,8000.0,3.0,2666.67,102.56,78.003120124805
Jerusalem,City Center,15800.0,4.0,3950.0,121.54,129.99835445120948
Jerusalem,City Center,4800.0,1.5,3200.0,171.43,27.999766668611095
Jerusalem,City Center,5500.0,2.0,2750.0,130.95,42.00076365024819
Jerusalem,City Center,11800.0,3.0,3933.33,168.57,70.00059322536632
Jerusalem,City Center,15000.0,4.0,3750.0,125.0,120.0
Jerusalem,City Center,21000.0,3.0,7000.0,140.0,150.0
Jerusalem,City Center,5700.0,2.0,2850.0,103.64,54.998070243149364
Jerusalem,City Center,8000.0,2.0,4000.0,137.93,58.000435003262524
Jerusalem,City Center,5000.0,2.0,2500.0,100.0,50.0
Jerusalem,City Center,9900.0,3.0,3300.0,123.75,80.0
Jerusalem,City Center,9500.0,3.0,3166.67,135.71,70.00221059612409
Jerusalem,City Center,8200.0,3.0,2733.33,109.33,75.00228665508095
Jerusalem,City Center,11000.0,3.0,3666.67,150.68,73.00238916910007
Jerusalem,City Center,10000.0,4.0,2500.0,105.26,95.00285008550256
Jerusalem,City Center,15000.0,4.0,3750.0,130.43,115.00421682128344
Jerusalem,City Center,19000.0,4.0,4750.0,159.66,119.00288112238508
Jerusalem,City Center,7500.0,3.0,2500.0,102.74,72.99980533385245
Jerusalem,Nahlaot,13000.0,7.0,1857.14,100.0,130.0
Jerusalem,Nahlaot,6200.0,2.0,3100.0,103.33,60.00193554630795
Jerusalem,Rehavia,25000.0,6.5,3846.15,100.0,250.0
Jerusalem,Nahlaot,8000.0,3.0,2666.67,106.67,74.9976563232399
Jerusalem,Rehavia,12000.0,4.0,3000.0,133.33,90.0022500562514
Jerusalem,Rehavia,8500.0,3.0,2833.33,100.0,85.0
Jerusalem,Shaarei Hesed,5500.0,2.0,2750.0,110.0,50.0
Jerusalem,Mamilla,10900.0,3.0,3633.33,114.74,94.99738539306259
Jerusalem,Nahlaot,5700.0,2.0,2850.0,126.67,44.998815820636295
Jerusalem,Nahlaot,8650.0,3.5,2471.43,108.12,80.00369959304476
Jerusalem,Nahlaot,5500.0,2.0,2750.0,100.0,55.0
Jerusalem,Nahlaot,6700.0,2.5,2680.0,103.08,64.99805975941017
Jerusalem,Nahlaot,7900.0,2.0,3950.0,149.06,52.99879243257748
Jerusalem,Nahlaot,25000.0,4.0,6250.0,125.0,200.0
Jerusalem,Nahlaot,28000.0,5.0,5600.0,133.33,210.00525013125326
Jerusalem,Rehavia,16000.0,4.0,4000.0,149.53,107.0019394101518
Jerusalem,Arnona (Talpiot),7200.0,3.0,2400.0,105.88,68.0015111446921
Jerusalem,Arnona (Talpiot),8750.0,4.0,2187.5,97.22,90.00205718987863
Jerusalem,Arnona (Talpiot),5200.0,3.0,1733.33,115.56,44.998269297334716
Jerusalem,Arnona (Talpiot),8200.0,4.0,2050.0,63.08,129.99365884590995
Jerusalem,Arnona (Talpiot),7000.0,3.0,2333.33,95.89,73.00031285848368
Jerusalem,Arnona (Talpiot),6400.0,4.0,1600.0,58.18,110.00343760742523
Jerusalem,Arnona (Talpiot),19500.0,6.0,3250.0,134.48,145.0029744199881
Jerusalem,Arnona (Talpiot),9500.0,4.0,2375.0,90.48,104.99557913351016
Jerusalem,Arnona (Talpiot),9000.0,4.0,2250.0,90.0,100.0
Jerusalem,Arnona (Talpiot),8800.0,3.0,2933.33,106.02,83.00320694208641
Jerusalem,Arnona (Talpiot),18000.0,6.0,3000.0,112.5,160.0
Jerusalem,Arnona (Talpiot),12000.0,5.0,2400.0,96.0,125.0
Jerusalem,Arnona (Talpiot),33000.0,12.0,2750.0,71.74,459.9944243100084
Jerusalem,Arnona Slopes,9300.0,5.0,1860.0,75.0,124.0
Jerusalem,Arnona Slopes,10000.0,5.0,2000.0,72.46,138.0071763731714
Jerusalem,Talpiot Housing,5500.0,4.0,1375.0,64.71,84.99459125328389
Jerusalem,Arnona Slopes,8200.0,4.0,2050.0,84.54,96.99550508634965
Jerusalem,Talpiot Housing,8300.0,4.0,2075.0,83.0,100.0
Jerusalem,Arnona Slopes,7800.0,4.0,1950.0,78.0,100.0
Jerusalem,Arnona Slopes,9200.0,5.0,1840.0,78.63,117.00368815973547
Jerusalem,Arnona Slopes,10500.0,5.0,2100.0,84.68,123.9962210675484
Jerusalem,Arnona Slopes,8300.0,4.0,2075.0,68.6,120.99125364431488
Jerusalem,Baka,6200.0,3.0,2066.67,103.33,60.00193554630795
Jerusalem,Arnona Slopes,8300.0,4.0,2075.0,75.45,110.00662690523525
Jerusalem,Arnona Slopes,7200.0,3.0,2400.0,94.74,75.9974667511083
Jerusalem,Arnona Slopes,9790.0,5.0,1958.0,69.93,139.99713999713998
Jerusalem,Arnona Slopes,9500.0,5.0,1900.0,73.08,129.99452654625068
Jerusalem,Arnona Slopes,8000.0,4.0,2000.0,72.73,109.9958751546817
Jerusalem,Arnona Slopes,8000.0,4.0,2000.0,73.39,109.00667665894537
Jerusalem,Baka,4800.0,2.0,2400.0,106.67,44.99859379394394
Jerusalem,Arnona Slopes,9000.0,5.0,1800.0,73.17,123.00123001230013
Jerusalem,Talpiot Housing,12000.0,5.0,2400.0,96.0,125.0
Jerusalem,Rehavia,7800.0,3.0,2600.0,152.94,51.00039231071008
Jerusalem,Rehavia,7250.0,3.0,2416.67,106.62,67.99849934346277
Jerusalem,Kiryat Shmuel,5900.0,3.0,1966.67,131.11,45.00038135916406
Jerusalem,Rehavia,7700.0,3.0,2566.67,96.25,80.0
Jerusalem,Rehavia,25000.0,4.0,6250.0,125.0,200.0
Jerusalem,Rehavia,7650.0,3.0,2550.0,95.62,80.00418322526667
Jerusalem,Rehavia,10500.0,3.0,3500.0,103.96,101.00038476337053
Jerusalem,Rehavia,7800.0,3.0,2600.0,97.5,80.0
Jerusalem,Rehavia,14000.0,3.0,4666.67,175.0,80.0
Jerusalem,Kiryat Shmuel,13800.0,6.0,2300.0,153.33,90.00195656427313
Jerusalem,Kiryat Shmuel,8600.0,3.0,2866.67,136.51,62.99904768881401
Jerusalem,Kiryat Shmuel,11500.0,4.5,2555.56,78.23,147.00242873577912
Jerusalem,Baka,10500.0,5.0,2100.0,105.0,100.0
Jerusalem,Baka,6350.0,3.0,2116.67,119.81,53.00058425840915
Jerusalem,Baka,7000.0,4.0,1750.0,77.78,89.99742864489586
Jerusalem,Baka,6500.0,2.5,2600.0,100.0,65.0
Jerusalem,Baka,7900.0,4.5,1755.56,87.78,89.99772157666894
Jerusalem,Baka,6800.0,3.0,2266.67,97.14,70.00205888408483
Jerusalem,Baka,10000.0,2.5,4000.0,125.0,80.0
Jerusalem,Baka,6500.0,2.0,3250.0,180.56,35.99911386796633
Jerusalem,Baka,8500.0,3.5,2428.57,106.25,80.0
Jerusalem,Baka,11000.0,3.5,3142.86,137.5,80.0
Jerusalem,Baka,30000.0,6.0,5000.0,120.0,250.0
Jerusalem,Katamon A-F,8000.0,3.5,2285.71,100.0,80.0
Jerusalem,Katamon A-F,10500.0,4.0,2625.0,123.53,84.99959524002267
Jerusalem,German Colony,10500.0,3.0,3500.0,141.89,74.0009866798224
Jerusalem,German Colony,9000.0,3.0,3000.0,120.0,75.0
Jerusalem,German Colony,8500.0,4.0,2125.0,77.27,110.00388248997024
Jerusalem,Talbiya,7000.0,3.0,2333.33,116.67,59.99828576326391
Jerusalem,Talbiya,5500.0,2.0,2750.0,110.0,50.0
Jerusalem,Talbiya,25000.0,4.5,5555.56,185.19,134.99649009125764
Jerusalem,Talbiya,12000.0,4.0,3000.0,92.31,129.99675008124797
Jerusalem,Talbiya,10000.0,3.5,2857.14,90.91,109.99890001099989
Jerusalem,Talbiya,49500.0,6.0,8250.0,183.33,270.0049091801669
Jerusalem,Talbiya,15000.0,4.0,3750.0,125.0,120.0
Jerusalem,Old Katamon,25500.0,4.0,6375.0,145.71,175.00514721021204
Jerusalem,Kiryat Shmuel,8500.0,3.5,2428.57,123.19,68.9991070703791
Jerusalem,German Colony,16450.0,4.0,4112.5,126.54,129.99841947210368
Jerusalem,German Colony,30000.0,6.0,5000.0,150.0,200.0
Jerusalem,German Colony,10000.0,1.5,6666.67,111.11,90.00090000900009
Jerusalem,German Colony,12000.0,3.0,4000.0,100.0,120.0
Jerusalem,German Colony,30000.0,8.0,3750.0,150.0,200.0
Jerusalem,German Colony,35000.0,6.0,5833.33,140.0,250.0
Jerusalem,Old Katamon,20000.0,5.0,4000.0,153.85,129.99675008124797
Jerusalem,Nahlaot,21500.0,5.5,3909.09,148.28,144.99595360129484
Jerusalem,Nahlaot,7500.0,3.0,2500.0,150.0,50.0
Jerusalem,Nahlaot,8800.0,4.0,2200.0,77.19,114.00440471563674
Jerusalem,Nahlaot,11000.0,4.0,2750.0,95.65,115.0026136957658
Jerusalem,Nahlaot,6500.0,2.0,3250.0,135.42,47.99881849062177
Jerusalem,Nahlaot,6500.0,2.0,3250.0,130.0,50.0
Jerusalem,Nahlaot,9500.0,3.0,3166.67,95.0,100.0
Jerusalem,קרית הלאום,9450.0,2.0,4725.0,157.5,60.0
Jerusalem,Mekor Baruch,21000.0,5.0,4200.0,150.0,140.0
Jerusalem,Mekor Baruch,40000.0,5.0,8000.0,133.33,300.00750018750466
Jerusalem,Old Katamon,6600.0,3.0,2200.0,94.29,69.99681832643971
Jerusalem,Kiryat HaYovel,9000.0,4.0,2250.0,76.27,118.00183558410909
Jerusalem,Mekor Haim,11000.0,4.0,2750.0,72.37,151.99668370871908
Jerusalem,Katamon A-F,8500.0,5.5,1545.45,73.28,115.9934497816594
Jerusalem,Malha,30000.0,8.0,3750.0,85.71,350.01750087504377
Jerusalem,Givat Massua,6700.0,3.0,2233.33,90.54,74.00044179368234
Jerusalem,Katamon H-I,4500.0,3.0,1500.0,75.0,60.0
Jerusalem,Rasko (Givat HaVradim),7500.0,3.5,2142.86,83.33,90.00360014400576
Jerusalem,Ramat Sharett,5200.0,2.0,2600.0,104.0,50.0
Jerusalem,Mekor Haim,6000.0,2.0,3000.0,122.45,48.999591670069414
